RefCodeWebCode;Reference_Year;Ref_Code;Source;Web_Code;Web_Year;Web_Decade;Data_Status;From_Database;LATstand;LONGstand;LATabs;LONGabs;Country;ISO3;Hemisphere;Continent;Realm_WWF;Biome_WWF;Ecoregion_WWF;Metanetwork;Plant_taxon_criterion;Plant_Taxonomic_level;Plant_taxon;Plant_trait_criterion;Animal_taxon_criterion;Animal_Taxonomic_level;Animal_taxon;Animal_taxon_2;Animal_taxon_3;Animal_taxon_4;Animal_taxon_5
traveset_et_al_2016_X_small_1976;2016;traveset_et_al_2016;GLOBAL_ECOLOGY_AND_BIOGEOGRAPHY;small_1976;1976;1970;Reused;Yes;45.4;-75.499;45.4;75.499;Canada;CAN;Northern;North America;Nearctic;Temperate_broadleaf_and_mixed_forests;Eastern_Great_Lakes_lowland_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
nagaishi_&_takemoto_2018_X_small_1976;2018;nagaishi_&_takemoto_2018;ROYAL_SOCIETY_OPEN_SCIENCE;small_1976;1976;1970;Reused;Yes;45.4;-75.499;45.4;75.499;Canada;CAN;Northern;North America;Nearctic;Temperate_broadleaf_and_mixed_forests;Eastern_Great_Lakes_lowland_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
sydenham_et_al_2018_X_small_1976;2018;sydenham_et_al_2018;JOURNAL_OF_BIOGEOGRAPHY;small_1976;1976;1970;Reused;No;45.4;-75.499;45.4;75.499;Canada;CAN;Northern;North America;Nearctic;Temperate_broadleaf_and_mixed_forests;Eastern_Great_Lakes_lowland_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
timoteo_et_al_2018_X_small_1976;2018;timoteo_et_al_2018;OECOLOGIA;small_1976;1976;1970;Reused;No;45.4;-75.499;45.4;75.499;Canada;CAN;Northern;North America;Nearctic;Temperate_broadleaf_and_mixed_forests;Eastern_Great_Lakes_lowland_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
aslan_2019_X_small_1976;2019;aslan_2019;PLOS_ONE;small_1976;1976;1970;Reused;No;45.4;-75.499;45.4;75.499;Canada;CAN;Northern;North America;Nearctic;Temperate_broadleaf_and_mixed_forests;Eastern_Great_Lakes_lowland_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
maia_et_al_2019_a_X_small_1976;2019;maia_et_al_2019_a;OIKOS;small_1976;1976;1970;Reused;Yes;45.4;-75.499;45.4;75.499;Canada;CAN;Northern;North America;Nearctic;Temperate_broadleaf_and_mixed_forests;Eastern_Great_Lakes_lowland_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
cirtwill_et_al_2020_X_small_1976;2020;cirtwill_et_al_2020;NEW_PHYTOLOGIST;small_1976;1976;1970;Reused;No;45.4;-75.499;45.4;75.499;Canada;CAN;Northern;North America;Nearctic;Temperate_broadleaf_and_mixed_forests;Eastern_Great_Lakes_lowland_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
renaud_et_al_2020_X_small_1976;2020;renaud_et_al_2020;ECOLOGY_AND_EVOLUTION;small_1976;1976;1970;Reused;Yes;45.4;-75.499;45.4;75.499;Canada;CAN;Northern;North America;Nearctic;Temperate_broadleaf_and_mixed_forests;Eastern_Great_Lakes_lowland_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
fantinato_et_al_2018_X_fantinato_et_al_2018;2018;fantinato_et_al_2018;SCIENTIFIC_REPORTS;fantinato_et_al_2018;2018;2010;Original;No;45.439;12.449;45.439;12.449;Italy;ITA;Northern;Europe;Palearctic;Temperate_broadleaf_and_mixed_forests;Po_Basin_mixed_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
martins_et_al_2017_X_martins_et_al_2017;2017;martins_et_al_2017;URBAN_ECOSYSTEMS;martins_et_al_2017;2017;2010;Original;No;45.552;-73.163;45.552;73.163;Canada;CAN;Northern;North America;Nearctic;Temperate_broadleaf_and_mixed_forests;Eastern_Great_Lakes_lowland_forests;no;no;NER;Mixed;no;yes;superfamily;Apoidea;Insects;Bees;Bees;Inv-Hymenoptera-Bees
ibanez_2012_X_ibanez_2012;2012;ibanez_2012;OECOLOGIA;ibanez_2012;2012;2010;Original;No;45.566;6.566;45.566;6.566;France;FRA;Northern;Europe;Palearctic;Temperate_coniferous_forests;Alps_conifer_and_mixed_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
kelly_&_elle_2020_X_kelly_&_elle_2020_2;2020;kelly_&_elle_2020;OECOLOGIA;kelly_&_elle_2020_2;2020;2020;Reused;No;45.6;-122.45;45.6;122.45;USA;USA;Northern;North America;Nearctic;Temperate_broadleaf_and_mixed_forests;Willamette_Valley_forests;no;no;NER;Mixed;yes;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
fantinato_2019_X_fantinato_2019;2019;fantinato_2019;BIOLOGICAL_CONSERVATION;fantinato_2019;2019;2010;Original;No;45.619;12.945;45.619;12.945;Italy;ITA;Northern;Europe;Palearctic;Temperate_broadleaf_and_mixed_forests;Po_Basin_mixed_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
losapio_et_al_2015_X_losapio_et_al_2015;2015;losapio_et_al_2015;ECOLOGICAL_MODELLING;losapio_et_al_2015;2015;2010;Original;No;46.221;10.678;46.221;10.678;Italy;ITA;Northern;Europe;Palearctic;Temperate_coniferous_forests;Alps_conifer_and_mixed_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
albrecht_et_al_2010_X_albrecht_et_al_2010;2010;albrecht_et_al_2010;OIKOS;albrecht_et_al_2010;2010;2010;Original;No;46.433;9.933;46.433;9.933;Switzerland;CHE;Northern;Europe;Palearctic;Temperate_coniferous_forests;Alps_conifer_and_mixed_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
schleuning_et_al_2012_X_albrecht_et_al_2010;2012;schleuning_et_al_2012;CURRENT_BIOLOGY;albrecht_et_al_2010;2010;2010;Reused;No;46.433;9.933;46.433;9.933;Switzerland;CHE;Northern;Europe;Palearctic;Temperate_coniferous_forests;Alps_conifer_and_mixed_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
vieira_et_al_2013_X_albrecht_et_al_2010;2013;vieira_et_al_2013;PLOS_ONE;albrecht_et_al_2010;2010;2010;Reused;No;46.433;9.933;46.433;9.933;Switzerland;CHE;Northern;Europe;Palearctic;Temperate_coniferous_forests;Alps_conifer_and_mixed_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
corcos_et_al_2020_X_corcos_et_al_2020;2020;corcos_et_al_2020;DIVERSITY_AND_DISTRIBUTIONS;corcos_et_al_2020;2020;2020;Original;No;46.5;11.333;46.5;11.333;Italy;ITA;Northern;Europe;Palearctic;Temperate_coniferous_forests;Alps_conifer_and_mixed_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
vazquez_&_aizen_2004_X_barrett_&_helenurm_1987;2004;vazquez_&_aizen_2004;ECOLOGY;barrett_&_helenurm_1987;1987;1980;Reused;Yes;46.55;66.07;46.55;66.07;Canada;CAN;Northern;North America;Nearctic;Temperate_broadleaf_and_mixed_forests;Gulf_of_St._Lawrence_lowland_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
bluthgen_et_al_2007_X_barrett_&_helenurm_1987;2007;bluthgen_et_al_2007;CURRENT_BIOLOGY;barrett_&_helenurm_1987;1987;1980;Reused;No;46.55;66.07;46.55;66.07;Canada;CAN;Northern;North America;Nearctic;Temperate_broadleaf_and_mixed_forests;Gulf_of_St._Lawrence_lowland_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
olesen_et_al_2007_b_X_barrett_&_helenurm_1987;2007;olesen_et_al_2007_b;PROCEEDINGS_OF_THE_NATIONAL_ACADEMY_OF_SCIENCES_OF_THE_UNITED_STATES_OF_AMERICA;barrett_&_helenurm_1987;1987;1980;Reused;No;46.55;66.07;46.55;66.07;Canada;CAN;Northern;North America;Nearctic;Temperate_broadleaf_and_mixed_forests;Gulf_of_St._Lawrence_lowland_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
scotti_et_al_2007_X_barrett_&_helenurm_1987;2007;scotti_et_al_2007;ECOLOGICAL_COMPLEXITY;barrett_&_helenurm_1987;1987;1980;Reused;No;46.55;66.07;46.55;66.07;Canada;CAN;Northern;North America;Nearctic;Temperate_broadleaf_and_mixed_forests;Gulf_of_St._Lawrence_lowland_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
okuyama_2008_X_barrett_&_helenurm_1987;2008;okuyama_2008;ECOLOGICAL_COMPLEXITY;barrett_&_helenurm_1987;1987;1980;Reused;Yes;46.55;66.07;46.55;66.07;Canada;CAN;Northern;North America;Nearctic;Temperate_broadleaf_and_mixed_forests;Gulf_of_St._Lawrence_lowland_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
thebault_&_fontaine_2008_X_barrett_&_helenurm_1987;2008;thebault_&_fontaine_2008;OIKOS;barrett_&_helenurm_1987;1987;1980;Reused;No;46.55;66.07;46.55;66.07;Canada;CAN;Northern;North America;Nearctic;Temperate_broadleaf_and_mixed_forests;Gulf_of_St._Lawrence_lowland_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
bezerra_et_al_2009_X_barrett_&_helenurm_1987;2009;bezerra_et_al_2009;JOURNAL_OF_ANIMAL_ECOLOGY;barrett_&_helenurm_1987;1987;1980;Reused;Yes;46.55;66.07;46.55;66.07;Canada;CAN;Northern;North America;Nearctic;Temperate_broadleaf_and_mixed_forests;Gulf_of_St._Lawrence_lowland_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
joppa_et_al_2009_X_barrett_&_helenurm_1987;2009;joppa_et_al_2009;ECOLOGY_LETTERS;barrett_&_helenurm_1987;1987;1980;Reused;No;46.55;66.07;46.55;66.07;Canada;CAN;Northern;North America;Nearctic;Temperate_broadleaf_and_mixed_forests;Gulf_of_St._Lawrence_lowland_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
joppa_et_al_2010_X_barrett_&_helenurm_1987;2010;joppa_et_al_2010;EVOLUTIONARY_ECOLOGY_RESEARCH;barrett_&_helenurm_1987;1987;1980;Reused;No;46.55;66.07;46.55;66.07;Canada;CAN;Northern;North America;Nearctic;Temperate_broadleaf_and_mixed_forests;Gulf_of_St._Lawrence_lowland_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
thebault_&_fontaine_2010_X_barrett_&_helenurm_1987;2010;thebault_&_fontaine_2010;SCIENCE;barrett_&_helenurm_1987;1987;1980;Reused;No;46.55;66.07;46.55;66.07;Canada;CAN;Northern;North America;Nearctic;Temperate_broadleaf_and_mixed_forests;Gulf_of_St._Lawrence_lowland_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
ulrich_&_gotelli_2010_X_barrett_&_helenurm_1987;2010;ulrich_&_gotelli_2010;ECOLOGY;barrett_&_helenurm_1987;1987;1980;Reused;No;46.55;66.07;46.55;66.07;Canada;CAN;Northern;North America;Nearctic;Temperate_broadleaf_and_mixed_forests;Gulf_of_St._Lawrence_lowland_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
maeng_&_lee_2011_X_barrett_&_helenurm_1987;2011;maeng_&_lee_2011;JOURNAL_OF_THE_KOREAN_PHYSICAL_SOCIETY;barrett_&_helenurm_1987;1987;1980;Reused;No;46.55;66.07;46.55;66.07;Canada;CAN;Northern;North America;Nearctic;Temperate_broadleaf_and_mixed_forests;Gulf_of_St._Lawrence_lowland_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
pocock_et_al_2011_X_barrett_&_helenurm_1987;2011;pocock_et_al_2011;ECOLOGICAL_COMPLEXITY;barrett_&_helenurm_1987;1987;1980;Reused;Yes;46.55;66.07;46.55;66.07;Canada;CAN;Northern;North America;Nearctic;Temperate_broadleaf_and_mixed_forests;Gulf_of_St._Lawrence_lowland_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
saavedra_et_al_2011_X_barrett_&_helenurm_1987;2011;saavedra_et_al_2011;NATURE;barrett_&_helenurm_1987;1987;1980;Reused;Yes;46.55;66.07;46.55;66.07;Canada;CAN;Northern;North America;Nearctic;Temperate_broadleaf_and_mixed_forests;Gulf_of_St._Lawrence_lowland_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
castro-urgal_et_al_2012_X_barrett_&_helenurm_1987;2012;castro-urgal_et_al_2012;BASIC_AND_APPLIED_ECOLOGY;barrett_&_helenurm_1987;1987;1980;Reused;No;46.55;66.07;46.55;66.07;Canada;CAN;Northern;North America;Nearctic;Temperate_broadleaf_and_mixed_forests;Gulf_of_St._Lawrence_lowland_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
gilarraz_et_al_2012_X_barrett_&_helenurm_1987;2012;gilarraz_et_al_2012;OIKOS;barrett_&_helenurm_1987;1987;1980;Reused;Yes;46.55;66.07;46.55;66.07;Canada;CAN;Northern;North America;Nearctic;Temperate_broadleaf_and_mixed_forests;Gulf_of_St._Lawrence_lowland_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
james_et_al_2012_X_barrett_&_helenurm_1987;2012;james_et_al_2012;NATURE;barrett_&_helenurm_1987;1987;1980;Reused;Yes;46.55;66.07;46.55;66.07;Canada;CAN;Northern;North America;Nearctic;Temperate_broadleaf_and_mixed_forests;Gulf_of_St._Lawrence_lowland_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
schleuning_et_al_2012_X_barrett_&_helenurm_1987;2012;schleuning_et_al_2012;CURRENT_BIOLOGY;barrett_&_helenurm_1987;1987;1980;Reused;No;46.55;66.07;46.55;66.07;Canada;CAN;Northern;North America;Nearctic;Temperate_broadleaf_and_mixed_forests;Gulf_of_St._Lawrence_lowland_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
trojelsgaard_&_olesen_2012_X_barrett_&_helenurm_1987;2012;trojelsgaard_&_olesen_2012;GLOBAL_ECOLOGY_AND_BIOGEOGRAPHY;barrett_&_helenurm_1987;1987;1980;Reused;No;46.55;66.07;46.55;66.07;Canada;CAN;Northern;North America;Nearctic;Temperate_broadleaf_and_mixed_forests;Gulf_of_St._Lawrence_lowland_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
lee_&_maeng_2013_X_barrett_&_helenurm_1987;2013;lee_&_maeng_2013;IC-MSQUARE_2012:_INTERNATIONAL_CONFERENCE_ON_MATHEMATICAL_MODELLING_IN_PHYSICAL_SCIENCES;barrett_&_helenurm_1987;1987;1980;Reused;No;46.55;66.07;46.55;66.07;Canada;CAN;Northern;North America;Nearctic;Temperate_broadleaf_and_mixed_forests;Gulf_of_St._Lawrence_lowland_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
rohr_&_bacompte_2014_X_barrett_&_helenurm_1987;2014;rohr_&_bacompte_2014;AMERICAN_NATURALIST;barrett_&_helenurm_1987;1987;1980;Reused;Yes;46.55;66.07;46.55;66.07;Canada;CAN;Northern;North America;Nearctic;Temperate_broadleaf_and_mixed_forests;Gulf_of_St._Lawrence_lowland_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
stouffer_et_al_2014_X_barrett_&_helenurm_1987;2014;stouffer_et_al_2014;JOURNAL_OF_ECOLOGY;barrett_&_helenurm_1987;1987;1980;Reused;Yes;46.55;66.07;46.55;66.07;Canada;CAN;Northern;North America;Nearctic;Temperate_broadleaf_and_mixed_forests;Gulf_of_St._Lawrence_lowland_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
vamosi_et_al_2014_X_barrett_&_helenurm_1987;2014;vamosi_et_al_2014;ECOLOGY_AND_EVOLUTION;barrett_&_helenurm_1987;1987;1980;Reused;Yes;46.55;66.07;46.55;66.07;Canada;CAN;Northern;North America;Nearctic;Temperate_broadleaf_and_mixed_forests;Gulf_of_St._Lawrence_lowland_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
astegiano_et_al_2015_X_barrett_&_helenurm_1987;2015;astegiano_et_al_2015;PLOS_ONE;barrett_&_helenurm_1987;1987;1980;Reused;Yes;46.55;66.07;46.55;66.07;Canada;CAN;Northern;North America;Nearctic;Temperate_broadleaf_and_mixed_forests;Gulf_of_St._Lawrence_lowland_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
fontaine_&_thebault_2015_X_barrett_&_helenurm_1987;2015;fontaine_&_thebault_2015;POPULATION_ECOLOGY;barrett_&_helenurm_1987;1987;1980;Reused;No;46.55;66.07;46.55;66.07;Canada;CAN;Northern;North America;Nearctic;Temperate_broadleaf_and_mixed_forests;Gulf_of_St._Lawrence_lowland_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
welti_&_joern_2015_X_barrett_&_helenurm_1987;2015;welti_&_joern_2015;ECOLOGY_AND_EVOLUTION;barrett_&_helenurm_1987;1987;1980;Reused;No;46.55;66.07;46.55;66.07;Canada;CAN;Northern;North America;Nearctic;Temperate_broadleaf_and_mixed_forests;Gulf_of_St._Lawrence_lowland_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
emer_et_al_2016_X_barrett_&_helenurm_1987;2016;emer_et_al_2016;DIVERSITY_AND_DISTRIBUTIONS;barrett_&_helenurm_1987;1987;1980;Reused;Yes;46.55;66.07;46.55;66.07;Canada;CAN;Northern;North America;Nearctic;Temperate_broadleaf_and_mixed_forests;Gulf_of_St._Lawrence_lowland_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
fort_et_al_2016_X_barrett_&_helenurm_1987;2016;fort_et_al_2016;ECOLOGY_LETTERS;barrett_&_helenurm_1987;1987;1980;Reused;No;46.55;66.07;46.55;66.07;Canada;CAN;Northern;North America;Nearctic;Temperate_broadleaf_and_mixed_forests;Gulf_of_St._Lawrence_lowland_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
sakai_et_al_2016_X_barrett_&_helenurm_1987;2016;sakai_et_al_2016;ROYAL_SOCIETY_OPEN_SCIENCE;barrett_&_helenurm_1987;1987;1980;Reused;No;46.55;66.07;46.55;66.07;Canada;CAN;Northern;North America;Nearctic;Temperate_broadleaf_and_mixed_forests;Gulf_of_St._Lawrence_lowland_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
sydenham_et_al_2018_X_barrett_&_helenurm_1987;2018;sydenham_et_al_2018;JOURNAL_OF_BIOGEOGRAPHY;barrett_&_helenurm_1987;1987;1980;Reused;No;46.55;66.07;46.55;66.07;Canada;CAN;Northern;North America;Nearctic;Temperate_broadleaf_and_mixed_forests;Gulf_of_St._Lawrence_lowland_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
aslan_2019_X_barrett_&_helenurm_1987;2019;aslan_2019;PLOS_ONE;barrett_&_helenurm_1987;1987;1980;Reused;No;46.55;66.07;46.55;66.07;Canada;CAN;Northern;North America;Nearctic;Temperate_broadleaf_and_mixed_forests;Gulf_of_St._Lawrence_lowland_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
maia_et_al_2019_a_X_barrett_&_helenurm_1987;2019;maia_et_al_2019_a;OIKOS;barrett_&_helenurm_1987;1987;1980;Reused;Yes;46.55;66.07;46.55;66.07;Canada;CAN;Northern;North America;Nearctic;Temperate_broadleaf_and_mixed_forests;Gulf_of_St._Lawrence_lowland_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
cirtwill_et_al_2020_X_barrett_&_helenurm_1987;2020;cirtwill_et_al_2020;NEW_PHYTOLOGIST;barrett_&_helenurm_1987;1987;1980;Reused;No;46.55;66.07;46.55;66.07;Canada;CAN;Northern;North America;Nearctic;Temperate_broadleaf_and_mixed_forests;Gulf_of_St._Lawrence_lowland_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
renaud_et_al_2020_X_barrett_&_helenurm_1987;2020;renaud_et_al_2020;ECOLOGY_AND_EVOLUTION;barrett_&_helenurm_1987;1987;1980;Reused;Yes;46.55;66.07;46.55;66.07;Canada;CAN;Northern;North America;Nearctic;Temperate_broadleaf_and_mixed_forests;Gulf_of_St._Lawrence_lowland_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
carvalheiro_et_al_2014_X_benadi_et_al_2014_meta;2014;carvalheiro_et_al_2014;ECOLOGY_LETTERS;benadi_et_al_2014_meta;2014;2010;Reused;No;46.633;-97.45;46.633;97.45;Germany;DEU;Northern;Europe;Palearctic;Temperate_grasslands,_savannas,_and_shrublands;Northern_tall_grasslands;no;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
traveset_et_al_2016_X_benadi_et_al_2014_meta;2016;traveset_et_al_2016;GLOBAL_ECOLOGY_AND_BIOGEOGRAPHY;benadi_et_al_2014_meta;2014;2010;Reused;Yes;46.633;-97.45;46.633;97.45;Germany;DEU;Northern;Europe;Palearctic;Temperate_grasslands,_savannas,_and_shrublands;Northern_tall_grasslands;no;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
timoteo_et_al_2018_X_benadi_et_al_2014_meta;2018;timoteo_et_al_2018;OECOLOGIA;benadi_et_al_2014_meta;2014;2010;Reused;No;46.633;-97.45;46.633;97.45;Germany;DEU;Northern;Europe;Palearctic;Temperate_grasslands,_savannas,_and_shrublands;Northern_tall_grasslands;no;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
kovacs-hostyanszki_2019_X_kovacs-hostyanszki_et_al_2016;2019;kovacs-hostyanszki_2019;ECOLOGICAL_INDICATORS;kovacs-hostyanszki_et_al_2016;2016;2010;Reused;No;46.666;24.583;46.666;24.583;Romania;ROU;Northern;Europe;Palearctic;Temperate_broadleaf_and_mixed_forests;Pannonian_mixed_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
ohler_et_al_2020_X_ohler_et_al_2020;2020;ohler_et_al_2020;SCIENTIFIC_REPORTS;ohler_et_al_2020;2020;2020;Original;No;47.123;12.822;47.123;12.822;Austria;AUT;Northern;Europe;Palearctic;Temperate_coniferous_forests;Alps_conifer_and_mixed_forests;no;no;NER;Mixed;yes;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
hoiss_et_al_2015_X_hoiss_et_al_2015;2015;hoiss_et_al_2015;GLOBAL_CHANGE_BIOLOGY;hoiss_et_al_2015;2015;2010;Original;No;47.166;12.25;47.166;12.25;Germany;DEU;Northern;Europe;Palearctic;Temperate_coniferous_forests;Alps_conifer_and_mixed_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
benadi_et_al_2014_X_benadi_et_al_2014_2;2014;benadi_et_al_2014;JOURNAL_OF_ANIMAL_ECOLOGY;benadi_et_al_2014_2;2014;2010;Reused;No;47.55;12.834;47.55;12.834;Germany;DEU;Northern;Europe;Palearctic;Temperate_coniferous_forests;Alps_conifer_and_mixed_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
benadi_et_al_2014_X_benadi_et_al_2014_4;2014;benadi_et_al_2014;JOURNAL_OF_ANIMAL_ECOLOGY;benadi_et_al_2014_4;2014;2010;Reused;No;47.556;12.836;47.556;12.836;Germany;DEU;Northern;Europe;Palearctic;Temperate_coniferous_forests;Alps_conifer_and_mixed_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
benadi_et_al_2014_X_benadi_et_al_2014_6;2014;benadi_et_al_2014;JOURNAL_OF_ANIMAL_ECOLOGY;benadi_et_al_2014_6;2014;2010;Reused;No;47.556;12.838;47.556;12.838;Germany;DEU;Northern;Europe;Palearctic;Temperate_coniferous_forests;Alps_conifer_and_mixed_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
benadi_et_al_2014_X_benadi_et_al_2014_1;2014;benadi_et_al_2014;JOURNAL_OF_ANIMAL_ECOLOGY;benadi_et_al_2014_1;2014;2010;Reused;No;47.566;12.833;47.566;12.833;Germany;DEU;Northern;Europe;Palearctic;Temperate_coniferous_forests;Alps_conifer_and_mixed_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
benadi_et_al_2014_X_benadi_et_al_2014_3;2014;benadi_et_al_2014;JOURNAL_OF_ANIMAL_ECOLOGY;benadi_et_al_2014_3;2014;2010;Reused;No;47.566;12.835;47.566;12.835;Germany;DEU;Northern;Europe;Palearctic;Temperate_coniferous_forests;Alps_conifer_and_mixed_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
benadi_et_al_2014_X_benadi_et_al_2014_5;2014;benadi_et_al_2014;JOURNAL_OF_ANIMAL_ECOLOGY;benadi_et_al_2014_5;2014;2010;Reused;No;47.566;12.837;47.566;12.837;Germany;DEU;Northern;Europe;Palearctic;Temperate_coniferous_forests;Alps_conifer_and_mixed_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
staab_et_al_2020_X_staab_et_al_2020;2020;staab_et_al_2020;OECOLOGIA;staab_et_al_2020;2020;2020;Original;No;48;7.85;48;7.85;Germany;DEU;Northern;Europe;Palearctic;Temperate_broadleaf_and_mixed_forests;Western_European_broadleaf_forests;no;no;NER;Mixed;no;yes;class;Insecta;Insects;Mixed;Insects;Inv-Insects
adhikari_et_al_2019_X_adhikari_et_al_2019;2019;adhikari_et_al_2019;ENVIRONMENTAL_ENTOMOLOGY;adhikari_et_al_2019;2019;2010;Original;No;48.036;-110.014;48.036;110.014;USA;USA;Northern;North America;Nearctic;Temperate_grasslands,_savannas,_and_shrublands;Northern_short_grasslands;no;no;NER;Mixed;yes;yes;family;Apidae;Insects;Bees;Bees;Inv-Hymenoptera-Bees
